-0.03300472	0.9849224	0.9988653	-0.99680626	-0.73446023	0.96317136	-0.99989486
-0.2656217	-0.10081769	0.16584471	0.2507009	-0.285709	-0.3344557	-0.99459195
0.19479397	0.2884636	0.07586564	-0.13806407	-0.15027368	-0.327041	-0.98022276
-0.17279188	0.02554153	0.96423835	-0.7886128	-0.5689299	0.9699315	-0.9915069
-0.27136052	-0.37695846	0.8911962	-0.2890463	-0.30137044	0.8354044	-0.99741924
-0.4673968	-0.6273631	-0.16139178	0.5423608	0.018288272	0.13158545	-0.998169
-0.19934797	0.014282656	-0.19814838	0.22596887	0.3821821	-0.1667103	-0.99530286
-0.31844163	0.20403074	0.70359063	-0.46414733	-0.16353971	0.8138866	-0.9976469
-0.2800024	0.46230257	0.9247832	-0.6576914	-0.64066654	0.83527297	-0.9932591
-0.11421074	0.33106974	0.7749139	-0.25133437	-0.7015367	0.39809385	-0.96306765
0.073151015	0.68432367	0.7512783	-0.5735685	-0.4740048	0.15518977	-0.9370698
0.111454755	0.6699505	0.81570244	-0.6106449	-0.52097434	0.33703098	-0.95735735
-0.057956435	0.4758363	0.792389	-0.55616164	-0.48986998	0.5074391	-0.9896009
0.024190415	0.47657517	0.7690426	-0.47632965	-0.62068	0.45660865	-0.9914916
-0.13683435	0.4510542	0.77661544	-0.53852427	-0.5358947	0.55487514	-0.9919571
0.08425106	0.27591157	0.8375222	-0.58380735	-0.6068202	0.84728175	-0.9893518
-0.003277022	0.35358682	0.759249	-0.498805	-0.40359035	0.642773	-0.98079306
0.00469255	0.51186633	0.7194778	-0.59169364	-0.27046323	0.6405387	-0.9833881
-0.08513354	0.16576089	0.63650906	-0.41152534	-0.1575558	0.7094076	-0.98047274
-0.048797175	-0.15023793	0.7670505	-0.36181328	-0.49354756	0.8329291	-0.98152035
-0.27248794	-0.60780185	0.22143957	0.3879758	-0.20896521	0.46988773	-0.9649967
-0.15166299	-0.44778103	0.22039394	0.25647682	-0.2187379	0.46765846	-0.94918066
-0.25386205	-0.34316215	0.43289757	0.13353832	-0.08509757	0.45790267	-0.9755543
-0.0916654	-0.10465248	0.73007774	-0.3232409	-0.3788305	0.7899624	-0.99156505
-0.16796802	0.21194133	0.83152825	-0.58001846	-0.2544589	0.77934825	-0.99775434
-0.16023754	0.26274532	0.82435644	-0.59696335	-0.4610058	0.8014364	-0.9986068
-0.21812072	-0.078782335	0.55169344	-0.18722843	-0.353918	0.5462175	-0.9937426
-0.1961646	-0.36467454	0.3308528	0.13075033	-0.48774564	0.50241303	-0.9641492
-0.33963367	-0.46010515	0.33442146	0.2798227	-0.22277433	0.32677755	-0.9640466
-0.23409492	-0.4711172	0.4096327	0.14802812	-0.31210947	0.6495521	-0.97421366
-0.28145933	-0.26980627	0.30764607	0.114398055	-0.009571871	0.5219522	-0.9944222
-0.2552912	-0.188385	0.10004531	0.101102516	-0.12670296	0.549821	-0.9965045
-0.19126406	-0.1870907	0.44483817	0.034052834	-0.4528354	0.54425955	-0.9829788
-0.12863436	-0.21230617	0.66886145	-0.06810684	-0.66846585	0.63312864	-0.94237965
-0.31484312	-0.21785577	0.64155173	-0.06856221	-0.40964663	0.4989294	-0.9772766
-0.23665172	0.013186763	0.6704222	-0.3244969	-0.41000146	0.64486384	-0.99382764
-0.28285056	0.27431986	0.66809535	-0.42967603	-0.32838702	0.5398562	-0.9961
-0.17113581	0.55038714	0.77850145	-0.58761334	-0.5283217	0.5181059	-0.9874665
-0.17857732	0.5118207	0.78273684	-0.5996128	-0.5376992	0.5198575	-0.97092664
-0.110298984	0.4859094	0.8370187	-0.5718107	-0.63199407	0.5359304	-0.92217976
-0.14083949	0.33193308	0.6504056	-0.4132403	-0.42034197	0.4198676	-0.95720834
-0.020734705	0.46730608	0.7086323	-0.49332508	-0.4778818	0.49057302	-0.94771004
-0.053585857	0.46277833	0.68290395	-0.51984173	-0.3828083	0.51954454	-0.9706853
0.007764392	0.4679367	0.7617342	-0.5649844	-0.5420007	0.6676998	-0.97290844
0.028528636	0.08247985	0.59157693	-0.37911806	-0.49684387	0.77807426	-0.9829141
0.05439317	-0.10740369	0.53342295	-0.23368928	-0.59215117	0.7773556	-0.9747867
-0.0952743	-0.1972211	0.42823452	-0.06481397	-0.44895256	0.62383133	-0.9692509
-0.1592569	-0.39330888	0.23321116	0.17279452	-0.4017125	0.51468074	-0.8916012
-0.11175366	0.1551004	0.4010112	-0.16013528	-0.05247712	0.27386448	-0.92942405
-0.011340937	0.48690104	0.66943103	-0.52857566	-0.18509942	0.47341138	-0.9508075
-0.08981289	0.310282	0.501622	-0.440886	-0.21867678	0.5415539	-0.9832484
-0.19950348	-0.02401629	0.25293016	-0.10405159	-0.3543915	0.5633958	-0.98541635
-0.22511663	-0.26102176	0.13246267	0.13790224	-0.53581965	0.6175542	-0.96236396
-0.30766025	-0.14137998	0.43452683	-0.01324959	-0.5910824	0.61235785	-0.8393728
-0.1623854	0.3552216	0.7568079	-0.41504383	-0.46427166	0.52194905	-0.59455454
-0.07087976	0.5408478	0.80877614	-0.5671883	-0.30136374	0.41277432	-0.7800227
-0.22256616	0.13718837	0.29462975	-0.17400576	0.01721534	0.1732333	-0.94267493
-0.14383718	-0.22441216	0.12105158	0.098940544	-0.073143736	0.34766957	-0.945636
-0.1401438	-0.45506513	0.36946768	0.1334428	-0.294511	0.62015736	-0.9261696
-0.21149312	-0.5860669	0.43631193	0.20629267	-0.41119552	0.67267156	-0.80817515
-0.24639466	-0.4405412	0.3047303	0.2546857	-0.14495195	0.37653387	-0.8408768
-0.21765573	-0.44857568	0.058521174	0.3431341	-0.08489859	0.23779638	-0.79159606
-0.05024707	-0.2671814	0.21996836	0.10260289	0.0008906422	0.4393628	-0.9224771
0.13627452	-0.15586087	0.369086	-0.13675496	-0.2866106	0.6889895	-0.96003944
0.0326459	-0.3559675	0.17695774	0.09024027	-0.3801245	0.59518903	-0.9695814
