-0.030759314	0.9884535	0.99915624	-0.9973603	-0.7392894	0.95600116	-0.9998639
-0.23310842	-0.03439126	0.3314389	0.13820389	-0.29648125	-0.2727918	-0.9942304
0.18844728	0.33029312	0.230027	-0.22365712	-0.20012315	-0.25498363	-0.983695
-0.19247226	0.10719492	0.97034156	-0.8256054	-0.6005218	0.97165054	-0.9940854
-0.25555563	-0.29409188	0.90897024	-0.36203372	-0.35433847	0.84728336	-0.9974157
-0.39835578	-0.51042086	0.07989332	0.39688137	-0.15170625	0.21234903	-0.99755496
-0.2599123	0.044567592	0.14787428	0.019775316	0.1426968	-0.045418978	-0.9941431
-0.35811457	0.10637678	0.7125724	-0.43871608	-0.1061231	0.82728124	-0.9983302
-0.346763	0.30128324	0.878542	-0.57200605	-0.5451289	0.8310498	-0.9981381
-0.27073035	0.20358954	0.6643702	-0.15247622	-0.67203826	0.51966685	-0.9864464
-0.0067186537	0.68066055	0.7891428	-0.5887744	-0.5433864	0.28746057	-0.9226544
0.03507715	0.6558283	0.86224145	-0.6388056	-0.54374915	0.40772578	-0.90450907
0.038700048	0.5254258	0.787057	-0.5759123	-0.42120162	0.42713737	-0.97239816
0.054699693	0.4561227	0.70098853	-0.427322	-0.50487745	0.31456223	-0.9880706
-0.06696745	0.5012323	0.7538132	-0.55752975	-0.5025824	0.44916883	-0.9879953
-0.0018757858	0.6103211	0.8774682	-0.6771179	-0.5965029	0.58278596	-0.9801561
-0.2408208	0.20296873	0.80906874	-0.5204851	-0.4244903	0.64690346	-0.9921301
-0.14887519	0.09666018	0.80163485	-0.5035936	-0.3689683	0.7597649	-0.9953924
-0.117424734	0.4524705	0.78833073	-0.60112035	-0.18847384	0.5714316	-0.99045825
-0.03502238	0.542587	0.8667959	-0.74367154	-0.24017489	0.75215054	-0.9926894
-0.2474173	-0.4906665	0.2333225	0.21204108	-0.075444624	0.41578597	-0.98122734
-0.20319006	-0.20687185	0.08399267	0.055880394	-0.010900959	0.5210495	-0.98692495
-0.27778336	0.07912985	0.6633892	-0.3439228	-0.46915254	0.7745592	-0.9758024
-0.3160028	0.2281341	0.7842888	-0.46637028	-0.5247173	0.77759355	-0.9708648
-0.32219228	0.19148579	0.6086546	-0.27745244	-0.4775258	0.56583667	-0.94997555
-0.2416955	0.19076814	0.40954003	-0.15510738	-0.24895015	0.40293464	-0.9428993
-0.15304312	-0.1226722	0.652958	-0.13438979	-0.47563985	0.5534703	-0.8269929
-0.1398865	-0.16138174	0.7682561	-0.18891005	-0.35141936	0.5691672	-0.89301336
-0.30756208	-0.26172706	0.6013412	-0.0881286	-0.017491851	0.4264569	-0.9833192
-0.3016913	-0.14581622	0.7062746	-0.30817294	-0.07217934	0.68732727	-0.99042165
-0.3957614	-0.09871322	0.48694488	-0.23660439	0.07803608	0.68285114	-0.9981377
-0.41036993	0.05732797	0.44705123	-0.30642295	-0.026104687	0.7371544	-0.998527
-0.28850052	0.17688356	0.6958273	-0.38829702	-0.49855784	0.78382087	-0.9847436
-0.23467557	0.36001587	0.84910434	-0.5404221	-0.5693466	0.7303836	-0.9063761
-0.10907801	0.4611488	0.8319067	-0.57229424	-0.5756039	0.554735	-0.8611825
-0.11438369	0.47620413	0.7894058	-0.47745717	-0.50952697	0.26927462	-0.9016988
-0.18521558	0.20492914	0.48141724	-0.28718844	-0.27651095	0.2514633	-0.98001325
-0.22379181	-0.2844998	0.39854577	-0.03172288	-0.21244997	0.57437646	-0.98657066
-0.28875935	-0.5611412	0.17691709	0.32077077	-0.20625752	0.4824797	-0.9854379
-0.2875052	-0.56801116	0.33097446	0.24402124	-0.32134447	0.584563	-0.957718
-0.28480157	-0.31284937	0.41502866	0.08140918	-0.07974397	0.47943056	-0.9736016
-0.26476768	0.13244227	0.46161804	-0.2349529	-0.08488736	0.5199164	-0.98592824
-0.20220362	0.32102668	0.515298	-0.35239843	-0.34640685	0.5216716	-0.9830073
-0.21757795	0.34458807	0.55303174	-0.34633923	-0.4825452	0.51411885	-0.9766587
-0.21258432	0.105010696	0.47365445	-0.19441454	-0.65468967	0.59242326	-0.9382704
-0.22902904	0.16238767	0.5513602	-0.21565501	-0.5447705	0.51426446	-0.9085506
-0.16491248	-0.023957167	0.6545869	-0.21750897	-0.5583418	0.63216925	-0.8790036
-0.109527715	-0.049266208	0.68272936	-0.22757728	-0.4924444	0.5616775	-0.906532
-0.23704892	-0.3142602	0.38855526	0.07728738	-0.20981248	0.33396053	-0.92916286
-0.198725	-0.43305886	-0.011778169	0.32478243	-0.004941215	0.1289802	-0.8820879
-0.111417264	0.10832352	0.39516902	-0.15920068	0.03692491	0.19036013	-0.91239715
-0.032471236	0.512629	0.78311926	-0.6213034	-0.21393144	0.5184558	-0.93242025
-0.03257031	0.3375633	0.6531547	-0.5382504	-0.36145663	0.6631969	-0.9684367
-0.17800224	0.12564325	0.43914804	-0.23717037	-0.47315717	0.5440983	-0.96717656
-0.24875681	-0.1748942	0.26083454	0.016052477	-0.6294489	0.63200045	-0.9042472
-0.34799716	-0.03844779	0.58376443	-0.18623734	-0.6126502	0.6522605	-0.7678869
-0.3463376	0.049357895	0.6700049	-0.25252432	-0.5580572	0.67345864	-0.6985022
-0.3768977	0.16721015	0.63755125	-0.2514455	-0.3713173	0.45193473	-0.79143375
-0.22650944	0.21685942	0.32487905	-0.08401942	-0.09319784	0.07640631	-0.6526606
-0.1061789	0.4090334	0.5429414	-0.2838933	-0.18202007	-0.06802345	-0.56337535
-0.13064772	0.26300457	0.6528563	-0.3502595	-0.24463935	0.18397583	-0.7260649
-0.13041607	0.31548467	0.7591758	-0.41913563	-0.36907303	0.28592026	-0.85247236
-0.19829226	0.11757964	0.60668284	-0.27738845	-0.3528446	0.3149214	-0.9435929
-0.12375618	0.38299605	0.53581095	-0.3446549	-0.23541486	0.28315404	-0.90564775
-0.20010583	0.19747393	0.46883702	-0.25841016	-0.36553752	0.4786143	-0.9001031
-0.2788587	0.16054362	0.5891041	-0.27661338	-0.4112109	0.55311626	-0.8828157
-0.29491615	-0.017593803	0.45592374	-0.13437253	-0.46328852	0.61092293	-0.8809468
-0.28714827	-0.22877882	0.5579089	-0.068333246	-0.41830772	0.6101333	-0.85765254
-0.2097572	-0.19912799	0.49009833	0.025987256	-0.21895301	0.36976662	-0.8156433
-0.23202404	-0.17161834	0.5308944	-0.05546173	-0.09084211	0.3301181	-0.8110887
-0.26020798	-0.13373525	0.5019252	-0.14904527	0.12496522	0.30103433	-0.9445065
-0.29952022	-0.10561347	0.6404306	-0.31444192	0.09979646	0.60750633	-0.9756425
-0.28284037	-0.18974799	0.56847435	-0.25361642	0.039390825	0.6273867	-0.9912659
-0.29529735	-0.10820295	0.68315536	-0.3686044	-0.24165049	0.7562023	-0.98385745
-0.3117975	-0.3236286	0.48088616	-0.096015245	-0.24633493	0.6831175	-0.97514385
-0.28783488	-0.066209614	0.40571076	-0.23407538	-0.121948145	0.72248363	-0.9721422
-0.13820109	0.18436114	0.4903967	-0.3510134	-0.38440874	0.7410367	-0.92885983
-0.12553625	0.21705823	0.75561017	-0.5052812	-0.54380447	0.75895095	-0.84053206
0.042152774	0.26049784	0.6713931	-0.46465573	-0.44554254	0.6549804	-0.9035404
0.117077515	0.5531169	0.64226526	-0.54391485	-0.30303693	0.33404845	-0.90031415
0.14471376	0.4767478	0.5032665	-0.5271716	-0.17800958	0.33103848	-0.94222593
0.14072633	0.5622113	0.6497775	-0.6116792	-0.15552437	0.41130763	-0.9501701
0.09899066	0.3381232	0.584517	-0.5363082	-0.23448506	0.57961696	-0.9773033
