1.08131 -0.36789 -1.32023 0.92259 1.01755 0.34493 -0.17248 0.2964147366905223 -9.204952963523866 3.32695748714447 0.418783854427339 -0.022212626943588165 0.3233186034011841 0.09019320004463172 -362.30466583876387 20.902567476803142 -14.09596110335383 -14.046734278693357  0.49387994408607483 0.5342869162559509 0.4331122934818268 0.46715837717056274 0.5509399175643921 0.4708581864833832 0.49100154638290405 0.5526997447013855 0.44912394881248474 0.6006264090538025 0.5096220374107361 0.4333641529083252 0.3876161575317383 0.5708640217781067 0.6664645671844482 0.5936417579650879 0.37753093242645264 0.6151545643806458 0.3889878988265991 0.6125342845916748 0.448537141084671 0.5675946474075317 0.5380141735076904 0.4740751385688782 0.56087327003479 0.6084161996841431 0.5556769967079163 0.4772465229034424 0.3644024729728699 0.6093859076499939
1.07537 -0.37277 -1.33375 0.96874 1.01709 0.34495 -0.17248 0.1300973683452611 -11.120871481761933 3.8352287435722348 -0.3936480727863305 0.06860868652820595 0.21021930170059203 0.0789966000223159 -350.85896596294924 20.16718235528267 -33.13156693785072 -16.58972413688935  0.4948829114437103 0.5588625073432922 0.4029800593852997 0.46535125374794006 0.5423056483268738 0.4662192165851593 0.5125857591629028 0.554225742816925 0.44518956542015076 0.6079688668251038 0.5431403517723083 0.4435344636440277 0.39580532908439636 0.572690486907959 0.6267882585525513 0.5871118903160095 0.37824395298957825 0.6109421253204346 0.41483888030052185 0.6262103915214539 0.4903136193752289 0.5646859407424927 0.5499178767204285 0.47425150871276855 0.5584665536880493 0.6063917875289917 0.5225217938423157 0.44034090638160706 0.3631158471107483 0.6028356552124023
1.07538 -0.37467 -1.33359 0.96873 1.01711 0.34495 -0.17251 -0.21566131582736148 -10.874735740880967 4.302284371786118 -0.314229036393165 0.10314934326410308 0.21639465085029602 0.04740830001115759 -349.23012106850683 17.59210500199027 -34.9118318971731 -16.65126551635595  0.4966025948524475 0.5554657578468323 0.40669089555740356 0.4605066776275635 0.5449746251106262 0.4712986946105957 0.5172053575515747 0.5500733852386475 0.45142942667007446 0.6086222529411316 0.549117386341095 0.44936051964759827 0.40342918038368225 0.5750309824943542 0.6257514357566833 0.5901128053665161 0.37624967098236084 0.6189262270927429 0.4089735150337219 0.62287837266922 0.486961305141449 0.5675428509712219 0.5438727736473083 0.4732716679573059 0.5585477352142334 0.6073147058486938 0.5280312895774841 0.4390440285205841 0.3619055151939392 0.609049916267395
1.07538 -0.37499 -1.33358 0.96873 1.01711 0.34495 -0.17251 -0.6239656579136863 -9.094907870440483 4.531552185893058 0.14707548180341767 0.0008496716320516295 0.30446232542514806 0.12992415000557855 -346.645602908231 19.00328925169173 -38.82505711259705 -21.503575688902558  0.4937914311885834 0.5574377775192261 0.4063730239868164 0.46237078309059143 0.5462062954902649 0.4748140275478363 0.5174453258514404 0.5507568120956421 0.450554221868515 0.6078338623046875 0.5492686629295349 0.4485412538051605 0.40286436676979065 0.5733811855316162 0.6261728405952454 0.5891425609588623 0.37586650252342224 0.6183291077613831 0.4113222658634186 0.6215447187423706 0.4900917708873749 0.5683248043060303 0.543545126914978 0.47470590472221375 0.5602125525474548 0.6058595776557922 0.5264894366264343 0.438644140958786 0.36124661564826965 0.6080647706985474
1.07538 -0.37526 -1.33357 0.96875 1.01711 0.34495 -0.17251 -1.0997678289568427 -6.9646889352202415 4.803746092946528 0.751297740901709 -0.11008516418397418 0.33230616271257407 0.24462707500278924 -362.59876247199645 19.602795863937967 -52.801298545707596 -21.278039335567172  0.4917617738246918 0.5728014707565308 0.3933526575565338 0.4612925052642822 0.5452166795730591 0.4827140271663666 0.5346826910972595 0.5478272438049316 0.44581568241119385 0.6141610741615295 0.571370005607605 0.4638145864009857 0.41223955154418945 0.5719422101974487 0.6037024259567261 0.5918797254562378 0.37260571122169495 0.6175935864448547 0.41394710540771484 0.6260736584663391 0.5045018792152405 0.5734221935272217 0.5408560633659363 0.48181581497192383 0.5561004877090454 0.60817950963974 0.519065260887146 0.4135180711746216 0.3618820607662201 0.6177653074264526
1.07537 -0.38885 -1.33536 0.98294 1.02245 0.34609 -0.17246 -1.7542039144784098 -5.05761946761012 5.0633330464732635 1.0160488704508541 -0.22714758209198704 0.31790308135628703 0.38107853750139453 -391.0089481011969 22.66237648434727 -75.78110376385143 -24.386333435232096  0.4780743420124054 0.6022829413414001 0.378745973110199 0.46820008754730225 0.5381085872650146 0.5095347762107849 0.5706316232681274 0.5304054021835327 0.4276624619960785 0.6088340282440186 0.5917650461196899 0.4907011091709137 0.43300551176071167 0.5697947144508362 0.5674024820327759 0.6024454236030579 0.3782244324684143 0.6022112369537354 0.3986532390117645 0.6273543834686279 0.5087378025054932 0.56672203540802 0.5328697562217712 0.49249643087387085 0.5436469316482544 0.6104745864868164 0.5147063732147217 0.3766023516654968 0.37192612886428833 0.6279470324516296
1.07539 -0.39919 -1.33758 0.99391 1.02714 0.35772 -0.17241 -2.027086957239206 -4.049769733805061 5.474176523236632 1.223139435225427 -0.24401379104599352 0.29249154067814354 0.42557426875069715 -471.2576058860177 23.31302001169518 -72.66393819927373 -22.828383419947283  0.4775615930557251 0.6090888381004333 0.3765419125556946 0.47061634063720703 0.535693883895874 0.513609766960144 0.5752828121185303 0.5294883847236633 0.42217227816581726 0.6086219549179077 0.5943378806114197 0.4947560727596283 0.4388240575790405 0.5694189667701721 0.5614580512046814 0.6018120646476746 0.37993472814559937 0.5999587178230286 0.395475834608078 0.6320182681083679 0.5094015598297119 0.5657999515533447 0.530846357345581 0.4931047856807709 0.5408409237861633 0.6103203892707825 0.5126733779907227 0.36992114782333374 0.3747210204601288 0.630174458026886
1.0754 -0.40012 -1.33772 0.99469 1.02719 0.35776 -0.17239 -2.1363634786196 -4.73182486690253 6.2544732616183145 0.979799717612714 -0.08033689552299672 0.2797857703390718 0.30657213437534847 -478.56896500311495 21.166067009940903 -91.76434746938264 -19.70412590695519  0.4783427119255066 0.6101625561714172 0.3769814670085907 0.4700538218021393 0.5370500683784485 0.5149356722831726 0.5770624876022339 0.5279508829116821 0.4220614433288574 0.6078130006790161 0.5968822240829468 0.4962678551673889 0.43853050470352173 0.5700149536132812 0.558992862701416 0.6014553308486938 0.379702091217041 0.5994534492492676 0.3968004584312439 0.6306334733963013 0.5086604356765747 0.5636207461357117 0.5300835967063904 0.4938202202320099 0.5392929315567017 0.6097604036331177 0.5083277225494385 0.3697136640548706 0.3760527968406677 0.6288179159164429
1.0754 -0.40029 -1.33772 0.99468 1.02721 0.35777 -0.1724 -2.2272217393097975 -7.408612433451266 7.066196630809158 0.3564848588063576 0.06672155223850162 0.2673628851695359 0.18266106718767405 -472.18362025264787 18.141156958449766 -87.59969534897527 -12.84850702091191  0.5475896000862122 0.5448309183120728 0.4350270926952362 0.4378897249698639 0.5671430826187134 0.4571474492549896 0.4984816014766693 0.5703457593917847 0.48719412088394165 0.652611255645752 0.5821700096130371 0.4403547942638397 0.38615545630455017 0.5427249670028687 0.5887846946716309 0.569608211517334 0.3739861249923706 0.6266001462936401 0.4452645182609558 0.6261680126190186 0.47306010127067566 0.5864738821983337 0.5249698162078857 0.4914860427379608 0.5728699564933777 0.5761075019836426 0.5069707036018372 0.4587145149707794 0.3602665960788727 0.5809895396232605
1.08569 -0.27785 -1.29939 0.82971 1.02786 0.3578 -0.17233 -2.2817058696548997 -9.498436216725633 7.527418315404579 -0.21667257059682044 0.12757077611925083 0.23889644258476792 0.14556553359383706 -462.1060772147507 13.9199834146823 -82.25974104662896 -2.971230967775128  0.4742187261581421 0.5742768049240112 0.45300328731536865 0.5448175668716431 0.5130776166915894 0.5274419188499451 0.5326725840568542 0.5240779519081116 0.549427330493927 0.6183464527130127 0.5002285838127136 0.4379675090312958 0.5601227879524231 0.6543086171150208 0.7104236483573914 0.5608518719673157 0.5387817621231079 0.5460231304168701 0.4222801923751831 0.5431978106498718 0.4007483422756195 0.48839420080184937 0.6116948127746582 0.45709264278411865 0.5302016139030457 0.5490494966506958 0.6067526936531067 0.6290978193283081 0.4771193861961365 0.28848767280578613
1.10913 -0.04472 -1.2209 0.50959 1.02959 0.35777 -0.17164 -2.4538279348274443 -10.298908108362816 7.67285915770229 -0.0336212852984108 0.14169038805962542 0.321783221292384 0.12701776679691834 -453.8401656325382 14.231985902479952 -75.92077988963467 0.17445367739113493  0.4446775019168854 0.5694519281387329 0.5186387300491333 0.5033785104751587 0.5613061189651489 0.47397497296333313 0.47287651896476746 0.5238091349601746 0.45887282490730286 0.6365222334861755 0.6199381947517395 0.44451960921287537 0.6103214025497437 0.5598289370536804 0.6031802296638489 0.48032066226005554 0.5077971816062927 0.5791411399841309 0.3797473907470703 0.5194167494773865 0.37651127576828003 0.4257151782512665 0.6099004149436951 0.48857903480529785 0.5497687458992004 0.5408146977424622 0.43593841791152954 0.6778692603111267 0.6073059439659119 0.36095210909843445
1.11629 0.00495 -1.20288 0.43531 1.03095 0.35777 -0.17163 -2.9292539674137217 -9.259659054181409 7.639124578851145 0.5008493573507948 0.12701019402981273 0.417856610646192 0.1143538833984592 -433.76414078765765 10.897188017107958 -75.78266290618944 -2.251714374217535  0.4395855665206909 0.5713477730751038 0.5095147490501404 0.4999445080757141 0.5626416802406311 0.4752579629421234 0.4721965789794922 0.5285489559173584 0.4346091151237488 0.6204599142074585 0.6279801726341248 0.45389726758003235 0.615152895450592 0.5458044409751892 0.5820195078849792 0.4720388352870941 0.4979323744773865 0.5696964263916016 0.3509545922279358 0.510515570640564 0.365082710981369 0.42872026562690735 0.6058551669120789 0.49790629744529724 0.5523759126663208 0.5471595525741577 0.4179559350013733 0.6715059280395508 0.6238961219787598 0.37821266055107117
1.11667 0.00889 -1.20286 0.43532 1.03098 0.35777 -0.17163 -3.2575169837068643 -7.916184527090705 7.809622289425572 1.0295796786753986 0.11967009701490638 0.46184330532309603 0.11141194169922963 -422.3995196695091 10.912609814541764 -67.56526347026102 0.0360427819150928  0.46432989835739136 0.5750505924224854 0.5100600123405457 0.520353376865387 0.5378741025924683 0.4753606617450714 0.5160508155822754 0.5264278650283813 0.5145660042762756 0.6577199697494507 0.6120805740356445 0.41947171092033386 0.5998592376708984 0.5866641998291016 0.6520127058029175 0.5014916658401489 0.5278174877166748 0.5834418535232544 0.45070791244506836 0.5216106176376343 0.4231410622596741 0.4473801553249359 0.594691276550293 0.46334293484687805 0.5504078269004822 0.5241348743438721 0.4755408465862274 0.663938581943512 0.5553727746009827 0.2998321056365967
1.11718 -0.03489 -1.17876 0.43531 1.02235 0.35549 -0.17165 -3.693298491853426 -6.8098872635453525 8.290896144712786 1.2725998393376994 0.13230504850745328 0.463606652661548 0.09412097084961468 -409.4395917190827 13.6257183423605 -69.73047394972184 -5.369363635372167  0.5635297298431396 0.5948707461357117 0.38890451192855835 0.48546746373176575 0.592624306678772 0.48861801624298096 0.6677634119987488 0.5670264363288879 0.5730953216552734 0.6727777719497681 0.6563084125518799 0.46813109517097473 0.5555441379547119 0.5772620439529419 0.48665112257003784 0.6075393557548523 0.5210750699043274 0.5464373826980591 0.5584240555763245 0.5676277279853821 0.4867366850376129 0.5914052128791809 0.4813477396965027 0.5242350697517395 0.5361739993095398 0.5564039945602417 0.44697490334510803 0.43719813227653503 0.4640652537345886 0.4344080090522766
