1.39124,-0.31025,-1.62707,0.87144,1.41868,0.34248,-0.16491,1.09688,-0.16922,-0.12401,1.0702,0.15427,-0.01824,0.16652
1.39124,-0.31025,-1.62707,0.87144,1.41868,0.34248,-0.16491,1.09688,-0.16922,-0.12401,1.0702,0.15427,-0.01824,0.16653
1.39124,-0.31025,-1.62707,0.87144,1.41868,0.34248,-0.16492,1.09688,-0.16922,-0.12401,1.0702,0.15427,-0.01824,0.16653
1.39124,-0.31025,-1.62707,0.87144,1.41868,0.34248,-0.16492,1.09688,-0.16922,-0.12401,1.0702,0.15427,-0.01824,0.16653
1.39124,-0.31025,-1.62707,0.87144,1.41868,0.34248,-0.16492,1.09688,-0.16922,-0.12401,1.0702,0.15427,-0.01824,0.16652
1.39124,-0.31025,-1.62707,0.87144,1.41868,0.34248,-0.16491,1.09688,-0.16922,-0.12401,1.0702,0.15427,-0.01824,0.16653
1.39124,-0.31025,-1.62707,0.87144,1.41868,0.34248,-0.16491,1.09688,-0.16922,-0.12401,1.0702,0.15427,-0.01824,0.16652
1.39124,-0.31025,-1.62707,0.87144,1.41868,0.34248,-0.16491,1.09688,-0.16922,-0.12401,1.0702,0.15427,-0.01824,0.16652
1.39124,-0.31025,-1.62707,0.87144,1.41868,0.34248,-0.16491,1.09688,-0.16922,-0.12401,1.0702,0.15427,-0.01824,0.16653
1.39124,-0.31025,-1.62707,0.87144,1.41868,0.34248,-0.16491,1.09688,-0.16922,-0.12401,1.0702,0.15427,-0.01824,0.16652
1.39124,-0.31025,-1.62707,0.87144,1.41868,0.34248,-0.16491,1.09688,-0.16922,-0.12401,1.0702,0.15427,-0.01824,0.16653
1.39124,-0.31025,-1.62707,0.87144,1.41868,0.34248,-0.16491,1.09688,-0.16922,-0.12401,1.0702,0.15427,-0.01824,0.16652
1.39124,-0.31025,-1.62707,0.87144,1.41868,0.34248,-0.16491,1.09688,-0.16922,-0.12401,1.0702,0.15427,-0.01824,0.16652
1.39124,-0.31025,-1.62707,0.87144,1.41868,0.34248,-0.16492,1.09688,-0.16922,-0.12401,1.0702,0.15427,-0.01824,0.16653
1.39124,-0.31025,-1.62707,0.87144,1.41868,0.34248,-0.1649,1.09688,-0.16922,-0.12401,1.0702,0.15427,-0.01824,0.16652
1.39124,-0.31025,-1.62707,0.87144,1.41868,0.34248,-0.16492,1.09689,-0.16922,-0.12401,1.0702,0.15427,-0.01824,0.16652
1.39124,-0.31025,-1.62707,0.87144,1.41868,0.34248,-0.16492,1.09688,-0.16922,-0.12401,1.0702,0.15427,-0.01824,0.16653
1.39124,-0.31025,-1.62707,0.87144,1.41868,0.34248,-0.16492,1.09688,-0.16922,-0.12401,1.0702,0.15427,-0.01824,0.16653
1.39124,-0.31025,-1.62707,0.87144,1.41868,0.34248,-0.16491,1.09688,-0.16922,-0.12401,1.0702,0.15427,-0.01824,0.16653
1.39125,-0.31025,-1.62707,0.87144,1.41868,0.34248,-0.16492,1.09689,-0.16922,-0.12401,1.0702,0.15427,-0.01824,0.16652
1.39125,-0.31025,-1.62707,0.87144,1.41868,0.34248,-0.16492,1.09689,-0.16922,-0.12401,1.0702,0.15427,-0.01824,0.16652
1.39125,-0.31025,-1.62707,0.87144,1.41868,0.34248,-0.16491,1.09689,-0.16922,-0.12401,1.0702,0.15427,-0.01824,0.16653
1.39125,-0.31025,-1.62707,0.87144,1.41868,0.34248,-0.16491,1.09688,-0.16922,-0.12401,1.0702,0.15427,-0.01824,0.16652
1.39125,-0.31025,-1.62707,0.87144,1.41868,0.34248,-0.16491,1.09689,-0.16922,-0.12401,1.0702,0.15427,-0.01824,0.16653
1.39125,-0.31025,-1.62707,0.87144,1.41868,0.34249,-0.16491,1.09688,-0.16922,-0.12401,1.0702,0.15427,-0.01824,0.16652
1.39125,-0.31025,-1.62707,0.87144,1.41868,0.34248,-0.16492,1.09688,-0.16922,-0.12401,1.0702,0.15427,-0.01824,0.16653
1.39125,-0.31025,-1.62707,0.87144,1.41868,0.34248,-0.16491,1.09689,-0.16922,-0.12401,1.0702,0.15427,-0.01824,0.16653
